passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"KEYWORDS: layered perovskites, (BA)(MA)PbI, spin dynamics, photocarrier dynamics, time-resolved spectroscopy T he perovskite CaTiO3 was discovered in 1839 by Gustav Rose, fortuitously starting a debate lasting over a hundred years about the general crystal structure of perovskites.1,2 Since then, perovskites have been a topic of intense research for a multitude of features, from high- temperature superconductivity,3−5 giant magnetoresistance,6 and oxide fuel cells7 to efficient solar cells.8,9 Especially, they have been shown to host exceptionally high quantum efficiency in terms of their optoelectronic performance.10−12 This combined with the presence of spin−orbit interaction, particuarly strong in lead halide based perovskites, and a resulting broken spin degeneracy makes them highly appealing for spin-optoelectronic devices.13−16 However, an indisputable challenge to their application is the (photo)degradation of perovskites resulting in a notably short device lifetime.17 In recent years, layered two-dimensional (2D) perovskites have emerged as a viable alternative, as several groups have reported an increase in lifetime of 2D perovskite devices.18−20 Being two-dimensional by design, it is relatively straightforward to exploit quantum confinement effects to tune their band gap by adjustment of the layer number, making them perfectly suited for multijunction devices.21 In that way the efficiency limit of a single junction can be overcome .22,23 One example of such a layered perovskite is butylamonium methylamonium lead iodide, (BA)2(MA)n−1PbnI3n+1. Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.","Its band gap can be tailored from 1.5 to 2.3 eV by reducing the layer number from bulk to a stack of single layers, thereby covering almost the whole visible spectral range.17,23,24 Given their recent emergence, funda- mental properties of the layered perovskite materials have not been fully explored, particularly in the direction of their spin and carrier dynamics,25 vital aspects to be explored for practical applications.",86/10.1021/acsnano.3c09001,(BA)2(MA)n−1PbnI3n+1,2.3,eV,0,1,1
"While the intensity map shows some variation, the exciton center position and full width at half-maximum are extraordinarily uniform, indicating high sample quality. White-light transmission spectroscopy at 4 K, shown in Figure 1e, reveals a prominent transmission dip at ∼1.9 eV, associated with the ground-state exciton of the n = 4 (BA)(MA)PbI.18,21,39,40 The single-particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D hydrogen model,21 is marked for reference, showing the large exciton binding energy of ∼200 meV. Due to spin-dependent selection rules for optical excitation and recombination,37 it is possible to couple pseudospin values with involved emitting states.32,41 The most simple exper- imental pieces of evidence for this are so-called optical orientation42 measurements.","White-light transmission spectroscopy at 4 K, shown in Figure 1e, reveals a prominent transmission dip at ∼1.9 eV, associated with the ground-state exciton of the n = 4 (BA)(MA)PbI.18,21,39,40 The single-particle band gap of 2.08 eV, extracted by Blancon et al. from fitting an excitonic Rydberg series with a modified 2D hydrogen model,21 is marked for reference, showing the large exciton binding energy of ∼200 meV. Due to spin-dependent selection rules for optical excitation and recombination,37 it is possible to couple pseudospin values with involved emitting states.32,41 The most simple exper- imental pieces of evidence for this are so-called optical orientation42 measurements.",86/10.1021/acsnano.3c09001,n = 4 (BA)(MA)PbI,2.08,None,0,1,0
"(b−d) False-color maps of intensity (b), center position (c), and full width at half-maximum (d) extracted from Gaussian fits of a PL scan measured on sample shown in (a) at 6 K and with an excitation energy of 2.33 eV. (e) White-light absorption spectrum of the (BA)(MA)PbI (n = 4) perovskite. The neutral exciton and the band gap are marked with X0 and Eg, respectively.","The neutral exciton and the band gap are marked with X0 and Eg, respectively.",86/10.1021/acsnano.3c09001,(BA)(MA)PbI (n = 4) perovskite,None,None,1,0,0
"At a sample temperature of 6 K and a fixed pump energy of 2.17 eV, the probe energy was varied from 1.8 to 2.1 eV, as shown in Figure 3c. This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve.51,53 The slight red shift can be explained through the pump laser induced carrier densities and a resulting band gap renormalization.54 For all following TRKE measurements, a probe laser energy of 1.89 eV is used.","This pump energy is above the calculated band gap energy of 2.08 eV. The signal amplitude maximum is close to the X0 resonance, which is expected for a Kerr ellipticity resonance curve.51,53 The slight red shift can be explained through the pump laser induced carrier densities and a resulting band gap renormalization.54 For all following TRKE measurements, a probe laser energy of 1.89 eV is used.",86/10.1021/acsnano.3c09001,None,None,None,0,0,0
"Exciton and band gap energies are marked with X0 and Eg, respectively. (d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).",(d) Kerr rotation signal traces for excitation laser energies at the band gap (2.08 eV) and off-resonantly above the gap (2.17 eV).,86/10.1021/acsnano.3c09001,None,208,eV,0,1,1
"TIs exhibit a variety of exotic electronic transport properties such as nonsaturating linear magnetoresistance, the low-ﬁeld weak antilocalization (WAL) effect, Shubnikov–de Haas (SdH) oscillations, and high car- rier mobility [5]. Angle-resolved photoemission spectroscopy (ARPES) and scanning tunneling microscopy studies have directly revealed a Dirac-cone-like TSS in the bulk band gap [6,7].","Angle-resolved photoemission spectroscopy (ARPES) and scanning tunneling microscopy studies have directly revealed a Dirac-cone-like TSS in the bulk band gap [6,7].",139/10.1103/PhysRevB.105.115120,None,None,None,0,0,0
"This weak binding force between Te atoms in adjacent QLs accounts for the easy cleav- age along the ab-plane perpendicular to the c-axis, and the anisotropic thermal and electronic transport properties arise from these structural properties. The spectroscopy studies in- dicate that Bi2Te3 is an indirect narrowband-gap (∼150 meV) topological insulator with a single Dirac cone at the ¯ point [6].",The spectroscopy studies in- dicate that Bi2Te3 is an indirect narrowband-gap (∼150 meV) topological insulator with a single Dirac cone at the ¯ point [6].,139/10.1103/PhysRevB.105.115120,Bi2Te3,150,meV,1,1,1
"The constrained form (ω = 0), when re-optimized on the same training set, provides worse performance on the training set, indicating that the single extra degree of freedom corresponding to long-range exchange is of physical signiﬁ- cance to a hybrid MGGA. Since ωM05-D is a parametrized functional, we test it against the trial simple model ωM05s-D as well as two closely related functionals (M05-2X (Ref. 19) and ωB97X-D (Ref. 36)) on a separate independent test set of data, which includes further atomization energies, reaction energies, non- covalent interaction energies, equilibrium geometries, energy curve for homonuclear diatomic cation dissociations, frontier orbital energies, and fundamental gaps.","Since ωM05-D is a parametrized functional, we test it against the trial simple model ωM05s-D as well as two closely related functionals (M05-2X (Ref. 19) and ωB97X-D (Ref. 36)) on a separate independent test set of data, which includes further atomization energies, reaction energies, non- covalent interaction energies, equilibrium geometries, energy curve for homonuclear diatomic cation dissociations, frontier orbital energies, and fundamental gaps.",104/10.1063/1.4704370,None,None,None,0,0,0
"This leads to persistent photoconductivity, as observed in various semiconductors25,26. Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.","Among them is the wide band gap (3.4 eV), intrinsically n-doped (EF ca. 0.2 eV below the CB) semiconductor ZnO, which has a variety of native deep donor defects leading to a broad photoluminescence signal below the fundamental band gap energy27,28.",11/10.1038/s41467-021-21203-6,ZnO,3.4,None,1,1,0
"We will demonstrate in the following that photoinduced enhancement of the defect exciton and, thus, shallow donor density can lead to metallization of the ZnO surface exclusively on femto- to picosecond timescales after optical excitation. The ultrafast PIPT. In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).",In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).,11/10.1038/s41467-021-21203-6,None,3430,eV,0,1,1
