passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"Reprints and permission information is available online at http://npg.nature.com/ reprintsandpermissions/ How to cite this article: Yadav, V. P. et al. Recombinant SINEs are formed at high  frequency during induced retrotransposition in vivo. Nat. Commun. 3:854  doi: 10.1038/ncomms1855 (2012).",3:854  doi: 10.1038/ncomms1855 (2012).,35/10.1038/ncomms1868,"
None","
None","
None",0,0,0
"Aifantis and coworkers [12–16] intro- duced a simpliﬁed gradient elasticity theory with one internal length scale which incorporates Laplacian of strain to enrich the continuum. They applied it for investigation of crack tips, localiza- tion of shear bands, and to simulate size effect in torsion and bend- ing.","They applied it for investigation of crack tips, localiza- tion of shear bands, and to simulate size effect in torsion and bend- ing.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"Cusatis and Zhou [50] conducted a 1D spectral analysis of localization and proposed to regularize the solution by computing the high-order stresses as Rijk ¼ 3r0 4p ð C1 rb þ S0wb  Pb ijkdS (21) where wb ¼ r0Pb ijkCijk, and S0 is the localization limiter. For the 1D case and for linear softening, one can obtain a localization band equal to 2r0, if S0¼(1 þ 1/p2)Ht [50].","For the 1D case and for linear softening, one can obtain a localization band equal to 2r0, if S0¼(1 þ 1/p2)Ht [50].",192/10.1115/1.4034784,"
None","
2r0","
None",0,1,0
"[3] Rodrıguez-Ferran, A., Bennett, T., Askes, H., and Tamayo-Mas, E., 2011, “A General Framework for Softening Regularisation Based on Gradient Elasticity,” Int. J. Solids Struct., 48(9), pp. 1382–1394.","J. Solids Struct., 48(9), pp. 1382–1394.",192/10.1115/1.4034784,"
None","
None","
eV",0,0,1
"[8] Eringen, A. C., 1992, “Vistas of Nonlocal Continuum Physics,” Int. J. Eng. Sci., 30(10), pp. 1551–1565.","J. Eng. Sci., 30(10), pp. 1551–1565.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[10] Mindlin, R. D., 1965, “Second Gradient of Strain and Surface-Tension in Linear Elasticity,” Int. J. Solids Struct., 1(4), pp. 417–438.","J. Solids Struct., 1(4), pp. 417–438.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[13] Aifantis, E. C., 1992, “On the Role of Gradients in the Localization of Defor- mation and Fracture,” Int. J. Eng. Sci., 30(10), pp. 1279–1299.","J. Eng. Sci., 30(10), pp. 1279–1299.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[15] Aifantis, E., 1999, “Strain Gradient Interpretation of Size Effects,” Int. J. Fract., 95(1–4), pp. 299–314.","J. Fract., 95(1–4), pp. 299–314.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"J. Fract., 95(1–4), pp. 299–314. [16] Aifantis, E., 2003, “Update on a Class of Gradient Theories,” Mech. Mater., 35(3), pp. 259–280.","[16] Aifantis, E., 2003, “Update on a Class of Gradient Theories,” Mech. Mater., 35(3), pp. 259–280.",192/10.1115/1.4034784,"
None","
None","
eV",0,0,1
"[31] Zervos, A., Papanicolopulos, S.-A., and Vardoulakis, I., 2009, “Two Finite- Element Discretizations for Gradient Elasticity,” J. Eng. Mech., 135(3), pp. 203–213.","Mech., 135(3), pp. 203–213.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[32] Amanatidou, E., and Aravas, N., 2002, “Mixed Finite Element Formulations of Strain-Gradient Elasticity Problems,” Comput. Methods Appl. Mech. Eng., 191(15), pp. 1723–1751.","Eng., 191(15), pp. 1723–1751.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[38] Bazant, Z. P., and Zi, G., 2003, “Microplane Constitutive Model for Porous Iso- tropic Rocks,” Int. J. Numer. Anal. Methods Geomech., 27(1), pp. 25–47.","Methods Geomech., 27(1), pp. 25–47.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[39] Brocca, M., Bazant, Z. P., and Daniel, I. M., 2001, “Microplane Model for Stiff Foams and Finite Element Analysis of Sandwich Failure by Core Indentation,” Int. J. Solids Struct., 38(44), pp. 8111–8132.","J. Solids Struct., 38(44), pp. 8111–8132.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[44] Bazant, Z. P., and Oh, B. H., 1983, “Crack Band Theory for Fracture of Con- crete,” Mater. Constr., 16(3), pp. 155–177.","Constr., 16(3), pp. 155–177.",192/10.1115/1.4034784,"
Concrete","
None","
None",1,0,0
"[46] Bazant, Z. P., and Di Luzio, G., 2004, “Nonlocal Microplane Model With Strain-Softening Yield Limits,” Int. J. Solids Struct., 41(24), pp. 7209–7240.","J. Solids Struct., 41(24), pp. 7209–7240.",192/10.1115/1.4034784,"
None","
None","
eV",0,0,1
"[48] Kuhl, E., and Ramm, E., 1999, “Simulation of Strain Localization With Gradi- ent Enhanced Damage Models,” Comput. Mater. Sci., 16(1), pp. 176–185.","Sci., 16(1), pp. 176–185.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[49] Kuhl, E., Ramm, E., and de Borst, R., 2000, “Anisotropic Gradient Damage With the Microplane Model,” Comput. Methods Appl. Mech. Eng., 183(1–2), pp. 87–103.","Eng., 183(1–2), pp. 87–103.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[57] Papargyri-Beskou, S., Tsepoura, K., Polyzos, D., and Beskos, D., 2003, “Bending and Stability Analysis of Gradient Elastic Beams,” Int. J. Solids Struct., 40(2), pp. 385–400.","J. Solids Struct., 40(2), pp. 385–400.",192/10.1115/1.4034784,"
None","
None","
eV",0,0,1
"[62] Sachio, N., Benedict, R., and Lakes, R., 1984, “Finite Element Method for Orthotropic Micropolar Elasticity,” Int. J. Eng. Sci., 22(3), pp. 319–330.","J. Eng. Sci., 22(3), pp. 319–330.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"[66] Renka, R. J., 1997, “Algorithm 772: Stripack: Delaunay Triangulation and Vor- onoi Diagram on the Surface of a Sphere,” ACM Trans. Math. Software (TOMS), 23(3), pp.","Software (TOMS), 23(3), pp.",192/10.1115/1.4034784,"
None","
None","
None",0,0,0
"The spectra of the detected THz signals, as shown in  the inset of Figure 1b, covers the frequency range up to 3 THz,  which is limited by the electro-optic detection of 1 mm thick  ZnTe crystal. A SiO2 capping layer is essential to protect the  Bi2Se3 film from the atmosphere, and prevent the evaporation  Adv. Mater.","A SiO2 capping layer is essential to protect the  Bi2Se3 film from the atmosphere, and prevent the evaporation  Adv. Mater.",51/10.1002/adma.201802356,"
ZnTe","
3","
Thz",1,1,1
The solid line shows the fit with the  saturable absorption (SA) model. © 2018 WILEY-VCH Verlag GmbH & Co.,© 2018 WILEY-VCH Verlag GmbH & Co.,51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"Interestingly, for the 4-QL  sample, the measured THz signal is about one order of mag- nitude smaller than that from the films above 6 QL. It has  been reported that the shift current in Bi2Se3 originates from  the transient charge transfer along the Se–Bi bonds involving  the surface-states-related optical transitions.[27] However, for the  ultrathin Bi2Se3 film with a thickness below 6 QL, the coupling  between the top and bottom surface opens a gap in the  surface-state dispersion,[24] and hence suppresses the surface- states-related optical transitions.[36] Therefore, the shift current  and resulting THz emission decrease considerably.","It has  been reported that the shift current in Bi2Se3 originates from  the transient charge transfer along the Se–Bi bonds involving  the surface-states-related optical transitions.[27] However, for the  ultrathin Bi2Se3 film with a thickness below 6 QL, the coupling  between the top and bottom surface opens a gap in the  surface-state dispersion,[24] and hence suppresses the surface- states-related optical transitions.[36] Therefore, the shift current  and resulting THz emission decrease considerably.",51/10.1002/adma.201802356,"
Bi2Se3","
None","
None",1,0,0
"This is fully consistent with a dominant THz emission con- tribution from SCC that is independent of pump polariza- tion.[21–23] Figure 3b plots the THz electric field at t  =  0 ps as  a function of the pump polarization angle, showing a small- amplitude oscillation superposed on top of a large dc offset. As  explained in the last section, the small-amplitude polarization- dependent contribution can be ascribed to the THz generation  from the Bi2Se3 film itself. Adv. Mater.","As  explained in the last section, the small-amplitude polarization- dependent contribution can be ascribed to the THz generation  from the Bi2Se3 film itself. Adv. Mater.",51/10.1002/adma.201802356,"
Bi2Se3","
None","
None",1,0,0
"An external magnetic field Hext is applied to align the Co magnetization. b) THz waveforms generated from Co (3 nm) film, Bi2Se3 (10 QL) film, and  the Bi2Se3 (10 QL)/Co (3 nm) heterostructure.","b) THz waveforms generated from Co (3 nm) film, Bi2Se3 (10 QL) film, and  the Bi2Se3 (10 QL)/Co (3 nm) heterostructure.",51/10.1002/adma.201802356,"
Bi2Se3","
None","
None",1,0,0
"This value is of the same order as  that deduced by theoretical simulations of the spin dynamics  (0.1–0.3 ps) in heavy-metal/FM heterostructures.[22,23] In order to verify whether the observed SCC is dominated by  IEE on the surface or ISHE in the bulk, we perform measure- ments on different thicknesses of Bi2Se3 film while fixing the  Co thickness at 4 nm. Figure 4a shows the THz peak amplitude  of the extracted SCC component as a function of Bi2Se3 thick- ness.",Figure 4a shows the THz peak amplitude  of the extracted SCC component as a function of Bi2Se3 thick- ness.,51/10.1002/adma.201802356,"
Bi2Se3","
0.1-0.3","
Picoseconds (ps)",1,1,1
"We see the same thickness dependence of THz emission  in pure Bi2Se3 films with thicknesses from 4 to 10 QL (shown in  Figure 1d), indicating therefore that the THz emission mecha- nism in TI/FM is also a surface-dominated response. Although  the Bi2Se3 film may be doped by the metallic Co layer (Section S1,   Supporting Information), the dramatic enhancement of the  THz signal at 6 QL can be still ascribed to the formation of  gapless surface states,[24] as has been discussed earlier in pure  Bi2Se3 films.","Although  the Bi2Se3 film may be doped by the metallic Co layer (Section S1,   Supporting Information), the dramatic enhancement of the  THz signal at 6 QL can be still ascribed to the formation of  gapless surface states,[24] as has been discussed earlier in pure  Bi2Se3 films.",51/10.1002/adma.201802356,"
Bi2Se3","
6","
QL",1,1,1
The dashed line is a guide to the eye. © 2018 WILEY-VCH Verlag GmbH & Co.,© 2018 WILEY-VCH Verlag GmbH & Co.,51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"In this temperature range (10–300 K),   the spin diffusion length of the Co layer (38–59 nm) is much  larger than the thickness of Co layer used in our case,[46]  implying a constant spin current injection from the Co layer  into the TI at different temperatures. Therefore, the tempera- ture-insensitive THz emission implies that the SCC efficiency  via IEE is also independent of temperature.","Therefore, the tempera- ture-insensitive THz emission implies that the SCC efficiency  via IEE is also independent of temperature.",51/10.1002/adma.201802356,"
Co","
None","
None",1,0,0
"Since the spin currents are generated by optically  exciting an out-of-equilibrium electron distribution in the Co  layer (Section S4, Supporting Information), it is reasonable to  assume that they have similar magnitudes in both heterostruc- tures.[20,22] Consequently, the effective SCC efficiency θeff  =  jc /js is a function only of charge current and hence THz signal  amplitude. As a rough estimate, we use a measured spin Hall  angle of 0.03 for the 2 nm thick Pt film.[51–54] Thus, we obtain  θeff ≈ 0.03 × 1.7 ≈ 0.05 for 10-QL Bi2Se3 film.","As a rough estimate, we use a measured spin Hall  angle of 0.03 for the 2 nm thick Pt film.[51–54] Thus, we obtain  θeff ≈ 0.03 × 1.7 ≈ 0.05 for 10-QL Bi2Se3 film.",51/10.1002/adma.201802356,"
Bi2Se3","
None","
None",1,0,0
b) Temperature dependence of the THz peak amplitude of the extracted SCC component from Bi2Se3/Co (4 nm) heterostructures with  different Bi2Se3 thicknesses. © 2018 WILEY-VCH Verlag GmbH & Co.,© 2018 WILEY-VCH Verlag GmbH & Co.,51/10.1002/adma.201802356,"
Bi2Se3","
4","
nanometers (nm)",1,1,1
"The samples were transferred through air into the sputtering  chamber for capping layer and magnetic layer deposition. For pure Bi2Se3  films, the samples were protected by a SiO2 capping layer (4 nm).","For pure Bi2Se3  films, the samples were protected by a SiO2 capping layer (4 nm).",51/10.1002/adma.201802356,"
Bi2Se3","
4","
nanometers (nm)",1,1,1
"Phys. 2010, 82, 3045. [2]	 X.-L. Qi, S.-C. Zhang, Rev. Mod.","[2]	 X.-L. Qi, S.-C. Zhang, Rev. Mod.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"Phys. 2011, 83, 1057. [3]	 A. A. Burkov, D. G. Hawthorn, Phys. Rev. Lett. 2010, 105, 066802.","[3]	 A. A. Burkov, D. G. Hawthorn, Phys. Rev. Lett. 2010, 105, 066802.",51/10.1002/adma.201802356,"
Graphene","
None","
eV",1,0,1
"[3]	 A. A. Burkov, D. G. Hawthorn, Phys. Rev. Lett. 2010, 105, 066802. [4]	 D. Pesin, A. H. MacDonald, Nat.","[4]	 D. Pesin, A. H. MacDonald, Nat.",51/10.1002/adma.201802356,"
Silicon","
None","
eV",1,0,1
"Mater. 2012, 11, 409. [5]	 A. R.  Mellnik, J. S.  Lee, A.  Richardella, J. L.  Grab, P. J.  Mintun,  M. H.  Fischer, A.  Vaezi, A.  Manchon, E. A.  Kim, N.  Samarth,  D. C. Ralph, Nature 2014, 511, 449.","[5]	 A. R.  Mellnik, J. S.  Lee, A.  Richardella, J. L.  Grab, P. J.  Mintun,  M. H.  Fischer, A.  Vaezi, A.  Manchon, E. A.  Kim, N.  Samarth,  D. C. Ralph, Nature 2014, 511, 449.",51/10.1002/adma.201802356,"
Silicon","
None","
eV",1,0,1
"[15]	 M.  Jamali, J. S.  Lee, J. S.  Jeong, F.  Mahfouzi, Y.  Lv, Z.  Zhao,  B. K.  Nikolic´, K. A.  Mkhoyan, N.  Samarth, J.-P.  Wang, Nano Lett. 2015, 15, 7126. [16]	 L.  Liu, A.  Richardella, I.  Garate, Y.  Zhu, N.  Samarth, C.-T.  Chen,  Phys.","[16]	 L.  Liu, A.  Richardella, I.  Garate, Y.  Zhu, N.  Samarth, C.-T.  Chen,  Phys.",51/10.1002/adma.201802356,"
Silicon","
None","
eV",1,0,1
"[16]	 L.  Liu, A.  Richardella, I.  Garate, Y.  Zhu, N.  Samarth, C.-T.  Chen,  Phys. Rev. B 2015, 91, 235437.","Rev. B 2015, 91, 235437.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"KGaA, Weinheim 1802356  (8 of 8) www.advmat.de www.advancedsciencenews.com Adv. Mater. 2018, 1802356 [18]	 H.  Wang, J.  Kally, J. S.  Lee, T.  Liu, H.  Chang, D. R.  Hickey,  K. A. Mkhoyan, M. Wu, A. Richardella, N. Samarth, Phys. Rev. Lett. 2016, 117, 076601.","2018, 1802356 [18]	 H.  Wang, J.  Kally, J. S.  Lee, T.  Liu, H.  Chang, D. R.  Hickey,  K. A. Mkhoyan, M. Wu, A. Richardella, N. Samarth, Phys. Rev. Lett. 2016, 117, 076601.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"Express 2012, 20, 27888. [30]	 F. Nastos, J. E. Sipe, Phys.","[30]	 F. Nastos, J. E. Sipe, Phys.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"[33]	 L. Z. Tan, A. M. Rappe, Phys. Rev. Lett. 2016, 116, 237402. [34]	 K. W.  Kim, T.  Morimoto, N.  Nagaosa, Phys.","[34]	 K. W.  Kim, T.  Morimoto, N.  Nagaosa, Phys.",51/10.1002/adma.201802356,"
Silicon","
None","
eV",1,0,1
"[38]	 D. J. Hilton, R. D. Averitt, C. A. Meserole, G. L. Fisher, D. J. Funk,  J. D. Thompson, A. J. Taylor, Opt. Lett. 2004, 29, 1805. [39]	 T. Jungwirth, J. Wunderlich, K. Olejnik, Nat.","[39]	 T. Jungwirth, J. Wunderlich, K. Olejnik, Nat.",51/10.1002/adma.201802356,"
None","
None","
eV",0,0,1
"[42]	 J. Sinova, S. O. Valenzuela, J. Wunderlich, C. H. Back, T. Jungwirth,  Rev. Mod. Phys. 2015, 87, 1213.","Phys. 2015, 87, 1213.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"Phys. 2010, 108, 113925. [46]	 J. Bass, W. P. Pratt, J. Phys.: Condens.","[46]	 J. Bass, W. P. Pratt, J. Phys.: Condens.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"[46]	 J. Bass, W. P. Pratt, J. Phys.: Condens. Matter 2007, 19, 183201.","Matter 2007, 19, 183201.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"Matter 2007, 19, 183201. [47]	 A.  Nomura, T.  Tashiro, H.  Nakayama, K.  Ando, Appl. Phys. Lett. 2015, 106, 212403.","[47]	 A.  Nomura, T.  Tashiro, H.  Nakayama, K.  Ando, Appl. Phys. Lett. 2015, 106, 212403.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"[48]	 H. Wang, C. Du, Y. Pu, R. Adur, P. Hammel, F. Yang, Phys. Rev. Lett. 2014, 112, 197201. [49]	 W. Zhang, R. Yu, H.-J. Zhang, X. Dai, Z. Fang, New J. Phys. 2010, 12,  065013.","[49]	 W. Zhang, R. Yu, H.-J. Zhang, X. Dai, Z. Fang, New J. Phys. 2010, 12,  065013.",51/10.1002/adma.201802356,"
None","
None","
None",0,0,0
"[50]	 Z.  Zhu, C. N.  Veenstra, G.  Levy, A.  Ubaldini, P.  Syers, N.  Butch,  J.  Paglione, M. W.  Haverkort, I. S.  Elfimov, A.  Damascelli,  Phys. Rev. Lett. 2013, 110, 216401. [51]	 L. Liu, R. Buhrman, D. Ralph, arXiv:1111.3702.","[51]	 L. Liu, R. Buhrman, D. Ralph, arXiv:1111.3702.",51/10.1002/adma.201802356,"
Graphene","
None","
eV",1,0,1
"[51]	 L. Liu, R. Buhrman, D. Ralph, arXiv:1111.3702. [52]	 Y. Wang, P. Deorani, X. Qiu, J. H. Kwon, H. Yang, Appl. Phys. Lett. 2014, 105, 152412.","[52]	 Y. Wang, P. Deorani, X. Qiu, J. H. Kwon, H. Yang, Appl. Phys. Lett. 2014, 105, 152412.",51/10.1002/adma.201802356,"
None","
None","
eV",0,0,1
"[52]	 Y. Wang, P. Deorani, X. Qiu, J. H. Kwon, H. Yang, Appl. Phys. Lett. 2014, 105, 152412. [53]	 K.  Kouta, S.  Hiroaki, M.  Seiji, T.  Kazuhito, K.  Shinya,  Appl. Phys.","[53]	 K.  Kouta, S.  Hiroaki, M.  Seiji, T.  Kazuhito, K.  Shinya,  Appl. Phys.",51/10.1002/adma.201802356,"
None","
None","
eV",0,0,1
"[55]	 W. Zhang, W. Han, X. Jiang, S.-H. Yang, S. S. P. Parkin, Nat. Phys.  2015, 11, 496. [56]	 C.-F.  Pai, Y.  Ou, L. H.  Vilela-Leão, D. C.  Ralph, R. A.  Buhrman,  Phys.","[56]	 C.-F.  Pai, Y.  Ou, L. H.  Vilela-Leão, D. C.  Ralph, R. A.  Buhrman,  Phys.",51/10.1002/adma.201802356,"
None","
None","
eV",0,0,1
"7. To obtain Jnn, the calculated energy differences for antiferromagnetic and ferromagnetic arrangements of spins within the nn Mn pair of the determined exchange energies have been mapped on the classical Heisenberg Hamiltonian. above 1.85 K in the studied Mn concentration range up to x = 3%.",above 1.85 K in the studied Mn concentration range up to x = 3%.,156/10.1103/PhysRevB.84.035206,"
Manganese (Mn)","
None","
eV",1,0,1
"Sample Mn x(av) Thickness no. Label (%) (nm) Ga Mn Si 966 (Ga,Mn)N 0.5 470 5 490 0 1069 (Ga,δMn)N 1.8 140 5 δ-490 0 1071 (Ga,δMn)N 2.6 135 5 δ-490 0 1080 (Ga,Mn)N 1.1 740 5 490 0 1106 (Ga,Mn)N 1.8 750 1 490 0 1130 (Ga,Mn)N 1.8 200 1 490 0 1134 (Ga,Mn)N:Si 1.8 220 1 490 2 1142 (Ga,Mn)N 3.1 230 1 490 0 1152 (Ga,Mn)N:Si 3.3 200 1 490 2 1159 (Ga,δMn)N 1.5 140 1 δ-490 0 1160 (Ga,δMn)N: Si 2.4 135 1 δ-490 2 1161 (Ga,Mn)N:Si 2.9 200 1 490 1 1268 (Ga,Mn)N:Si 2.0 232 1 400 2 1269 (Ga,Mn)N:Si 1.9 232 1 300 2 1273 (Ga,Mn)N:Si 0.49 780 5 490 2 1274 (Ga,Mn)N 0.53 780 5 490 0 III.","Label (%) (nm) Ga Mn Si 966 (Ga,Mn)N 0.5 470 5 490 0 1069 (Ga,δMn)N 1.8 140 5 δ-490 0 1071 (Ga,δMn)N 2.6 135 5 δ-490 0 1080 (Ga,Mn)N 1.1 740 5 490 0 1106 (Ga,Mn)N 1.8 750 1 490 0 1130 (Ga,Mn)N 1.8 200 1 490 0 1134 (Ga,Mn)N:Si 1.8 220 1 490 2 1142 (Ga,Mn)N 3.1 230 1 490 0 1152 (Ga,Mn)N:Si 3.3 200 1 490 2 1159 (Ga,δMn)N 1.5 140 1 δ-490 0 1160 (Ga,δMn)N: Si 2.4 135 1 δ-490 2 1161 (Ga,Mn)N:Si 2.9 200 1 490 1 1268 (Ga,Mn)N:Si 2.0 232 1 400 2 1269 (Ga,Mn)N:Si 1.9 232 1 300 2 1273 (Ga,Mn)N:Si 0.49 780 5 490 2 1274 (Ga,Mn)N 0.53 780 5 490 0 III.",156/10.1103/PhysRevB.84.035206,"(Ga,Mn)N",0.5,nm,1,1,1
"Sample Mn x(av) Thickness no. Label (%) (nm) Ga Mn Si 966 (Ga,Mn)N 0.5 470 5 490 0 1069 (Ga,δMn)N 1.8 140 5 δ-490 0 1071 (Ga,δMn)N 2.6 135 5 δ-490 0 1080 (Ga,Mn)N 1.1 740 5 490 0 1106 (Ga,Mn)N 1.8 750 1 490 0 1130 (Ga,Mn)N 1.8 200 1 490 0 1134 (Ga,Mn)N:Si 1.8 220 1 490 2 1142 (Ga,Mn)N 3.1 230 1 490 0 1152 (Ga,Mn)N:Si 3.3 200 1 490 2 1159 (Ga,δMn)N 1.5 140 1 δ-490 0 1160 (Ga,δMn)N: Si 2.4 135 1 δ-490 2 1161 (Ga,Mn)N:Si 2.9 200 1 490 1 1268 (Ga,Mn)N:Si 2.0 232 1 400 2 1269 (Ga,Mn)N:Si 1.9 232 1 300 2 1273 (Ga,Mn)N:Si 0.49 780 5 490 2 1274 (Ga,Mn)N 0.53 780 5 490 0 III.","Label (%) (nm) Ga Mn Si 966 (Ga,Mn)N 0.5 470 5 490 0 1069 (Ga,δMn)N 1.8 140 5 δ-490 0 1071 (Ga,δMn)N 2.6 135 5 δ-490 0 1080 (Ga,Mn)N 1.1 740 5 490 0 1106 (Ga,Mn)N 1.8 750 1 490 0 1130 (Ga,Mn)N 1.8 200 1 490 0 1134 (Ga,Mn)N:Si 1.8 220 1 490 2 1142 (Ga,Mn)N 3.1 230 1 490 0 1152 (Ga,Mn)N:Si 3.3 200 1 490 2 1159 (Ga,δMn)N 1.5 140 1 δ-490 0 1160 (Ga,δMn)N: Si 2.4 135 1 δ-490 2 1161 (Ga,Mn)N:Si 2.9 200 1 490 1 1268 (Ga,Mn)N:Si 2.0 232 1 400 2 1269 (Ga,Mn)N:Si 1.9 232 1 300 2 1273 (Ga,Mn)N:Si 0.49 780 5 490 2 1274 (Ga,Mn)N 0.53 780 5 490 0 III.",156/10.1103/PhysRevB.84.035206,"(Ga,δMn)N",1.8,nm,1,1,1
