passage,sentence,doi,material,value,unit,material_valid,value_valid,unit_valid
"We will demonstrate in the following that photoinduced enhancement of the defect exciton and, thus, shallow donor density can lead to metallization of the ZnO surface exclusively on femto- to picosecond timescales after optical excitation. The ultrafast PIPT. In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).",In order to drive the ultrafast SMT we excite the sample resonantly with the band gap (hνpump = 3.43 eV) and monitor the photoinduced dynamics with time-delayed (Δt) probe pulses (hνprobe = 6.3 eV).,11/10.1038/s41467-021-21203-6,ZnO,3.43,eV,1,1,1
"The shift is strongest close to time zero and gets weaker at larger negative pump-probe delays47,48. In our experiment, the data in Fig. 1d clearly show that such a downward shift of the photostationary state signal probed by hνprobe = 6.3 eV occurs for Δt < 0 on a 100 ps timescale.","In our experiment, the data in Fig. 1d clearly show that such a downward shift of the photostationary state signal probed by hνprobe = 6.3 eV occurs for Δt < 0 on a 100 ps timescale.",11/10.1038/s41467-021-21203-6,None,"None (Note: While an energy value is mentioned, it's explicitly labeled as ""hνprobe"", not band gap) 

**Alternate Response if assuming indirect relation**
6.3","None (Note: Unit ""eV"" is mentioned, but it's for ""hνprobe"", not explicitly labeled as band gap)

**Alternate Response if assuming indirect relation**
eV",0,0,0
Photoexcitation will charge the surface positively and lead to the SMT only if the pump photon energy is sufﬁcient to excite electrons from deep donor levels to normally unoccupied states. By tuning the pump photon energy below the fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,By tuning the pump photon energy below the fundamental gap of 3.4 eV28 we can exclusively address in-gap states.,11/10.1038/s41467-021-21203-6,None,3.4,eV,0,1,1
"As before, the energetic position of the VB in the time domain unveils whether the surface is charged positively by photoexcitation. Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV).",Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV).,11/10.1038/s41467-021-21203-6,None,None,None,0,0,0
"Figure 3d shows that downward BB is still induced by photoexcitation with hνpump = 3.2 eV (full width half maximum: 0.1 eV). This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV).","This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV).",11/10.1038/s41467-021-21203-6,ZnO,3.4,eV,1,1,1
"This unam- biguously conﬁrms that, downward BB, and hence the PIPT, is not driven by excitations across the ZnO band gap (3.4 eV). Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states.","Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states.",11/10.1038/s41467-021-21203-6,ZnO,3.4,eV,1,1,1
"Com- plementarily, Fig. 3e demonstrates that photoexcitation with hνpump = 3.0 eV does not induce downward surface BB, i.e., this photon energy is not sufﬁcient to depopulate the relevant defect states. This shows that the in-gap states responsible for the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.","This shows that the in-gap states responsible for the SMT must lie deeply in the band gap, closer than 0.4 eV above the VB maximum.",11/10.1038/s41467-021-21203-6,None,"None (Note: The text mentions a photon energy value and an offset within the band gap, but not the actual band gap value itself) 

* Photon energy: 3.0
* Offset within band gap: 0.4 
* Band Gap: None","eV (for related values, but **not explicitly stated for the band gap itself**)
 
(Corrected answer as per instruction)
None",0,0,0
"a PE intensity from the VB in false colors as a function of pump- probe delay probed with hνprobe = 4.25 eV. This photon energy is below the work function of the sample (Φ = 4.4 eV) and the VB is accessed by two- photon photoemission, see the energy sketch in the inset. The pump photon energy is 3.43 eV at a ﬂuence of 27 μJ/cm2.",The pump photon energy is 3.43 eV at a ﬂuence of 27 μJ/cm2.,11/10.1038/s41467-021-21203-6,None,None,None,0,0,0
"Photoexcitation of such states would only diminish the number of negative charges at the surface, and hence reduce existing upward BB instead of creating downward BB. In contrast, oxygen vacancies are neutral in equilibrium and induce a state 0.4 eV above the VB maximum according to hybrid DFT calculations53, in close agreement with the photon energy dependence reported above.","In contrast, oxygen vacancies are neutral in equilibrium and induce a state 0.4 eV above the VB maximum according to hybrid DFT calculations53, in close agreement with the photon energy dependence reported above.",11/10.1038/s41467-021-21203-6,None,None,eV,0,0,1
"The ﬁt functions for extracting the time constants (Fig. 2a) consist of a double exponential rise and a single exponential decay convolved with a Gaussian peak representing the cross correlation of pump and probe laser pulses. The latter is determined from high-energy cuts in the ZnO pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of 115(17) fs (full width half maximum).","The latter is determined from high-energy cuts in the ZnO pump-probe data in case of using 6.3 eV as probe photon energy, yielding a cross correlation width of 115(17) fs (full width half maximum).",11/10.1038/s41467-021-21203-6,ZnO,None,None,1,0,0
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,None,"-30, -15, 25",V,0,1,1
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,None,80,meV,0,1,1
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,,None,None,0,0,0
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,**Note:**,None,None,0,0,0
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,,None,None,0,0,0
"We note that unlike the (iii)- 1 10 0 5 10 15 em= 80 meV  TL  BL G (meV) T (K) 1 10 100 0.0 0.5 1.0 1.5 2.0 G (meV) T (K) nTL = nBL = 1.5 ´ 1012 cm-2 e = mTL = mBL 100 50 0 -50 -100 0 5 10 15 G (meV) em (meV) VBG = -30 V  VBG = -15 V  VBG = 25 V  Particle  injection Vacancy injection TL 100 50 0 -50 -100 em (meV) VBG = -30V  VBG = -15V  VBG = 25V  Particle injection Vacancy injection BL (a) (b) (d) (c) FIG. 2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.","2. (a,b) Γ vs. εµ in the top [panel (a)] and bottom [panel (b)] bilayer for three VBG values.",30/10.1103/PhysRevLett.127.117701,"* **Material**: ""None"" because the text does not specify a material related to the band gap values.",None,None,0,0,0
